temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
22.94,0.07,0.0688338,0.00734409,5.38071,5.43058,2.3237
25.73,0.04,0.0688338,0.00734409,5.38071,5.43058,2.28402
86.94,0.01,0.0625936,0.0114976,5.05073,7.90937,2.17562
27.76,0.06,0.0440629,0.0144134,3.4984,7.90937,2.35126
21.9,0.15,0.119711,0.0231508,3.96631,4.62397,2.16808
20,0.06,0.115852,0.0231857,11.9965,6.1728,2.53409
20.6,0.06,0.115638,0.022719,11.9965,6.1728,2.5951
19.59,0.12,0.120895,0.0220691,3.8782,6.1728,2.26939
22.5,0.09,0.117036,0.0223845,3.96631,6.22373,2.23245
20.79,0.06,0.116847,0.0220218,11.9965,6.1728,2.52814
22.69,0.09,0.11545,0.0216874,3.96631,6.22373,2.32765
12.94,0.06,0.120706,0.0210761,4.29325,5.7267,2.31877
19.77,0.07,0.116847,0.021372,3.8782,6.65834,2.21217
19.53,0.07,0.113831,0.0207396,3.8782,6.65834,2.2806
20.55,0.07,0.119087,0.0213895,11.9965,6.1728,2.57995
22.45,0.09,0.115228,0.021055,3.96631,6.22373,2.28711
39.55,0.06,0.13702,0.00965996,8.832,12.6618,2.24555
21.79,0.13,0.116136,0.0204826,3.96631,4.81151,2.4295
12.04,0.06,0.110879,0.0198713,4.29325,5.7267,2.24919
12.7,0.06,0.115228,0.0204437,4.29325,5.7267,2.262
18.88,0.07,0.112277,0.0201672,3.8782,6.65834,2.19886
22.82,0.06,0.110228,0.0229853,11.9965,6.1728,2.64868
29.68,0.04,0.13702,0.00965996,8.832,12.6618,2.24005
24.72,0.09,0.115438,0.0227797,3.96631,6.19181,2.20516
23.54,0.06,0.108784,0.0224011,11.9965,6.1728,2.70329
22.52,0.07,0.115914,0.0217513,3.8782,6.65834,2.23292
23.77,0.06,0.110208,0.0217495,11.9965,6.1728,2.77166
15.91,0.06,0.115418,0.0208038,4.29325,5.7267,2.3171
15.91,0.03,0.115418,0.0208038,3.62265,7.90704,2.31993
22.75,0.07,0.110208,0.0210997,3.8782,6.65834,2.26577
27.76,0.03,0.119498,0.0212175,3.62265,7.90704,2.38179
27.76,0.03,0.124754,0.0218541,3.62265,7.90704,2.40898
25.67,0.03,0.108288,0.0214151,3.62265,7.90704,2.29918
17.52,0.03,0.115418,0.0221023,4.4946,7.90704,2.2788
27.76,0.03,0.119419,0.0209239,3.62265,7.90704,2.47029
27.76,0.03,0.125875,0.0210327,3.62265,7.90704,2.35408
23.77,0.03,0.110208,0.0217495,3.62265,7.90704,2.37298
76.91,0.01,0.120451,0.0202935,5.05073,7.90704,2.24073
22.75,0.03,0.110208,0.0210997,3.62265,7.90704,2.30121
27.76,0.03,0.121644,0.0206476,3.62265,7.90704,2.43103
27.76,0.03,0.120139,0.0205272,3.62265,7.90704,2.32478
27.76,0.03,0.120895,0.0215279,3.62265,7.90704,2.39499
27.76,0.03,0.123933,0.0207738,3.62265,7.90704,2.61769
25.67,0.09,0.108288,0.0214151,3.96631,6.22373,2.32518
25.44,0.09,0.110704,0.0220667,3.96631,6.22373,2.26493
23.48,0.06,0.113904,0.021156,11.9965,6.1728,2.64851
25.38,0.09,0.108693,0.0208215,3.96631,6.22373,2.33183
15.63,0.06,0.108693,0.0202102,4.29325,5.7267,2.32261
26.61,0.04,0.119381,0.0206239,5.84891,9.15983,2.68781
26.61,0.04,0.117983,0.0203304,5.96128,9.15983,2.46992
220.9,0.04,0.125638,0.0204391,6.39139,7.90704,2.05397
26.61,0.04,0.11942,0.0199337,5.96128,9.15983,2.37978
26.61,0.04,0.12324,0.0209343,5.84891,9.15983,2.43541
26.61,0.04,0.124652,0.0201803,5.84891,9.15983,2.34834
22.46,0.07,0.106774,0.0205061,3.8782,6.65834,2.36763
26.61,0.04,0.117785,0.0200541,5.96128,9.15983,2.40346
26.61,0.04,0.118412,0.0196999,5.96128,9.15983,2.49915
15.63,0.04,0.108693,0.0202102,5.96128,9.15983,2.58418
24.6,0.09,0.111466,0.0202822,3.96631,6.22373,2.48137
22.46,0.04,0.106774,0.0205061,5.96128,9.15983,2.40578
23.48,0.04,0.113904,0.021156,5.84891,9.15983,2.40123
21.68,0.07,0.106255,0.0199668,3.84659,6.65834,2.32049
14.85,0.06,0.104336,0.0196709,4.29325,5.7267,2.28711
3.94,0.02,0.0413524,0.00409927,6.528,8.10447,2.18356
1.33,0.03,0.0421569,0.00655097,5.84891,10.9153,2.81205
4.03,0.01,0.0413524,0.021478,7.90704,8.10049,3.16386
25.38,0.04,0.108693,0.0208215,5.84891,9.15983,2.51161
3.94,0.02,0.0413524,0.00409927,6.528,8.10447,2.20865
3.94,0.02,0.0413524,0.00409927,6.528,8.10447,2.24485
3.94,0.02,0.0413524,0.00409927,6.528,8.10447,2.16444
3.94,0.07,0.0419826,0.0203933,4.63988,8.10447,2.41879
30.6,0.08,0.0894439,0.0219283,4.02227,6.83693,2.49735
30.6,0.08,0.0809921,0.0222628,4.224,6.83693,2.43781
199.4,0.02,0.119934,0.01721,7.36326,6.83693,2.0909
30.61,0.08,0.112928,0.0184378,4.29325,6.83693,2.44866
25.8,0.05,0.0894439,0.0219283,5.78554,6.67769,2.94218
46.76,0.05,0.108201,0.0214372,5.78554,6.67769,2.31013
2.58,0.05,0.0742044,0.0220646,5.78554,12.294,2.60813
31.52,0.05,0.112928,0.0184378,5.78554,6.67769,2.31066
25.8,0.05,0.0809921,0.0222628,5.78554,6.67769,2.63409
3.94,0.07,0.0421569,0.0194891,4.63988,8.10447,2.62122
180.19,0.05,0.110896,0.020665,5.78554,6.67769,2.23393
31.52,0.05,0.1099,0.0196057,5.78554,6.67769,2.18848
29.12,0.07,0.0643208,0.0159537,3.17525,7.33631,2.18271
29.12,0.1,0.0567134,0.0148944,3.46332,7.33631,2.18003
3.09,0.08,0.0587997,0.0137265,5.20041,7.33631,2.71229
15.3,0.09,0.0587997,0.0137265,3.84659,7.33631,2.45281
29.12,0.09,0.0587997,0.0137265,3.46332,7.33631,2.18577
10.75,0.12,0.0416102,0.0199334,3.84,7.33631,2.44693
29.12,0.06,0.0749423,0.0177289,6.83693,14.0354,2.37995
3.9,0.06,0.0643208,0.0159537,4.992,7.33631,2.77615
29.01,0.1,0.0643208,0.0159537,3.11962,7.33631,2.25342
29.12,0.04,0.0688338,0.00734409,5.2935,10.4812,2.15814
29.12,0.05,0.0643208,0.0159537,3.2285,7.33631,2.16113
29.12,0.07,0.0643208,0.0159537,3.4346,7.33631,2.15494
29.12,0.1,0.0567134,0.0148944,3.59583,7.33631,2.25958
3.9,0.11,0.0416102,0.0199334,4.992,7.33631,3.1825
25.64,0.07,0.0643208,0.0159537,3.4346,7.33631,2.22766
10.75,0.12,0.0416102,0.0199334,3.84,7.33631,2.79492
29.12,0.09,0.0587997,0.0137265,3.59583,7.33631,2.17843
29.12,0.1,0.0567134,0.0148944,3.54031,7.33631,2.22281
10.75,0.12,0.0416102,0.0199334,3.84,7.33631,2.73474
11.1,0.08,0.0419826,0.0203933,4.02227,6.83693,2.75508
3.9,0.08,0.0587997,0.0137265,4.992,7.33631,2.78938
15.3,0.07,0.0643208,0.0159537,3.4346,7.33631,2.55739
23.27,0.04,0.0688338,0.0116721,4.9176,6.83693,2.24927
15.3,0.1,0.0567134,0.0148944,3.63724,7.33631,2.43805
3.09,0.11,0.0416102,0.0199334,5.20041,7.33631,3.18608
29.12,0.09,0.0587997,0.0137265,3.54031,7.33631,2.28681
29.12,0.07,0.0643208,0.0159537,3.16655,7.33631,2.22252
29.12,0.09,0.0567134,0.0148944,3.16655,7.33631,2.22131
26.55,0.05,0.0421569,0.0194891,5.76439,6.67769,2.25535
29.12,0.09,0.0913006,0.0124783,5.05073,7.33631,2.43521
31.52,0.05,0.084124,0.0158256,5.78554,6.67769,2.38787
9.95,0.1,0.0416102,0.0199334,3.84,7.33631,2.64078
27.46,0.1,0.045011,0.0107722,2.95891,7.90937,2.26016
65.2,0.06,0.0913006,0.0124783,5.78554,7.90937,2.20231
25.51,0.05,0.0421569,0.0167338,5.78554,6.67769,2.23066
31.52,0.05,0.0636,0.0149527,5.78554,6.67769,2.29791
51.61,0.05,0.0421569,0.0103916,5.78554,6.67769,2.32283
30.61,0.04,0.0688338,0.0116721,4.67156,6.83693,2.24394
25.64,0.09,0.0587997,0.0137265,3.81531,7.33631,2.27751
73.1,0.03,0.0625936,0.0114976,4.224,7.90937,2.2111
27.76,0.1,0.0448368,0.0232475,3.54031,7.90937,2.24819
27.77,0.03,0.0688338,0.00734409,5.38071,10.4812,2.25171
17.51,0.12,0.0416102,0.0199334,3.17525,7.33631,2.53805
30.37,0.06,0.0835631,0.0151031,5.78554,7.90937,2.33934
27.46,0.01,0.0625936,0.0114976,4.4946,7.90937,2.34717
30.37,0.05,0.0682821,0.0107705,4.4946,7.90937,2.19543
12.36,0.04,0.0688338,0.0116721,4.9176,6.83693,2.52838
23.26,0.07,0.0643208,0.0159537,3.4346,7.33631,2.36318
27.46,0.13,0.045011,0.0229573,3.072,7.90937,2.29486
27.46,0.1,0.045011,0.0229573,3.08023,7.90937,2.27036
31.73,0.13,0.0416102,0.0199334,3.8782,7.33631,2.25486
1.35,0.1,0.045011,0.0229573,6.913,12.8339,2.78881
30.37,0.13,0.0440629,0.0215088,3.91605,7.90937,2.51744
30.37,0.07,0.045011,0.0035649,5.78554,7.90937,2.34434
0.5,0.11,0.0440629,0.0215088,8.10447,14.1195,3.43849
0.5,0.1,0.0636,0.0149527,8.10447,14.1195,3.30881
18.11,0.07,0.0643208,0.0159537,3.4346,7.33631,2.42192
