temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
26.6,0.16,0.0560909,0.0208639,3.62265,6.19181,2.21889
22.64,0.17,0.0680803,0.0207271,3.91605,6.05637,2.40666
26.6,0.17,0.0908407,0.0196416,3.54031,5.59194,2.40854
26.6,0.17,0.0683702,0.0203318,3.62265,5.59194,2.45315
26.6,0.17,0.0934338,0.0198882,3.62265,5.59194,2.431
26.6,0.17,0.0805778,0.019762,3.4346,5.59194,2.32888
43.12,0.24,0.0955645,0.020275,4.67156,6.05637,2.27505
23.11,0.16,0.0934338,0.0198882,5.33556,7.90704,2.48617
23.11,0.07,0.0560909,0.0208639,5.06121,7.90704,2.26838
23.11,0.11,0.0665219,0.0199181,5.33556,7.90704,2.33806
54.63,0.09,0.0775156,0.0206422,7.45593,7.90704,2.43659
23.11,0.22,0.0805778,0.019762,5.33556,7.90704,2.35785
23.11,0.17,0.0700911,0.0200383,5.33556,7.90704,2.52899
23.11,0.17,0.0908407,0.0196416,5.33556,7.90704,2.68177
23.11,0.21,0.0943235,0.0194078,5.33556,7.90704,2.63596
23.11,0.16,0.0683702,0.0203318,5.33556,7.90704,2.56681
28.6,0.15,0.0775803,0.014771,5.59112,6.83693,2.59078
29.01,0.11,0.0448368,0.0197753,5.0898,8.88765,2.41811
28.6,0.15,0.0620591,0.0180957,5.59112,6.83693,2.55628
73.93,0.04,0.0682821,0.0107705,5.81097,10.4812,1.97394
111.3,0.04,0.065356,0.0091957,5.81097,10.4812,2.13979
23.11,0.04,0.045011,0.0107722,9.24794,13.3201,3.49632
63.08,0.02,0.045011,0.0035649,7.45593,12.1234,2.03787
63.08,0.02,0.045011,0.0035649,7.45593,12.1234,2.10947
63.08,0.01,0.045011,0.0035649,7.45593,12.1234,2.03391
44.18,0.03,0.0454101,0.0158822,7.08061,7.74393,2.37056
23.11,0.04,0.045011,0.0107722,9.24794,13.3201,3.49845
23.11,0.04,0.045011,0.0107722,9.24794,13.3201,3.45372
63.08,0.02,0.045011,0.0035649,7.45593,12.1234,2.0007
23.11,0.04,0.045011,0.0107722,9.24794,13.3201,3.43724
63.08,0.02,0.045011,0.0035649,7.45593,12.1234,2.03015
63.08,0.02,0.045011,0.0035649,7.45593,12.1234,1.71145
23.11,0.01,0.045011,0.0107722,9.24794,13.3201,2.93494
25.02,0.18,0.0852029,0.0201697,4.61349,6.70627,2.24567
25.73,0.18,0.0746409,0.0204656,4.71378,6.70627,2.20509
25.73,0.18,0.0725232,0.020781,4.71378,6.70627,2.12657
27.46,0.33,0.10366,0.0196594,4.05763,6.39103,2.26276
23.11,0.05,0.0746409,0.0204656,4.87335,6.60659,2.30522
23.11,0.05,0.0725232,0.020781,4.61349,6.60659,2.266
25.73,0.16,0.10366,0.0196594,4.67156,6.70627,2.09393
27.46,0.29,0.0791031,0.0211154,4.29325,6.39103,2.22235
7.05,0.12,0.0581308,0.0217318,6.16795,7.17307,2.27849
27.46,0.25,0.104644,0.0201397,4.29325,6.39103,2.22709
23.11,0.05,0.0852029,0.0201697,4.87335,6.60659,2.3913
49.38,0.02,0.1047,0.020387,7.45593,12.1234,2.19496
23.11,0.11,0.100131,0.0193863,9.24794,13.3201,3.24124
23.11,0.1,0.0998011,0.0182331,9.24794,13.3201,3.30449
23.11,0.12,0.106041,0.0196329,9.24794,13.3201,3.26759
23.11,0.12,0.0857483,0.019783,9.24794,13.3201,3.46965
