temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
27.76,0.05,0.108191,0.0224622,11.4171,12.0739,1.39556
32.56,0.02,0.108191,0.0224622,11.4171,12.0739,1.58625
27.76,0.07,0.108191,0.0224622,3.59583,7.56392,11.409
29.12,0.02,0.0675875,0.0231897,3.81531,9.21875,10.8805
23.06,0.12,0.108191,0.0224622,3.46332,5.06121,10.0895
23.06,0.04,0.108191,0.0224622,5.05528,5.84891,10.5273
31.53,0.02,0.108191,0.0224622,3.42115,12.0739,9.97897
30.7,0.02,0.108191,0.0224622,3.42115,12.0739,9.76699
19.43,0.09,0.108191,0.0224622,5.1416,5.05073,10.2792
27.76,0.01,0.109509,0.0132143,3.59583,8.75655,10.3991
44.97,0.11,0.0899875,0.00795761,2.86555,8.49532,10.5587
17.39,0.07,0.0964983,0.0235356,4.25876,5.74678,11.1943
21.72,0.06,0.0964983,0.0235356,4.34446,5.74678,10.6186
47.8,0.01,0.0964983,0.0235356,5.20041,5.40762,8.81994
27.76,0.12,0.0894429,0.0193357,2.86555,4.00908,10.6603
91.67,0.15,0.0648861,0.0221866,3.08023,4.00908,9.13121
27.76,0.16,0.0862268,0.010603,3.09591,5.2935,10.0711
23.83,0.02,0.109509,0.0218898,3.54031,8.75655,11.1647
17.98,0.02,0.109509,0.0218898,3.54031,8.75655,10.0459
17.98,0.01,0.109509,0.0218898,5.05528,8.75655,8.82098
26.6,0.02,0.0899875,0.0124827,3.54095,10.3964,8.6503
44.97,0.05,0.0899875,0.0124827,2.89992,10.3964,7.74833
123.2,0.02,0.0607398,0.000393303,8.01816,5.1416,7.66662
73.12,0.03,0.0410451,0.0214239,3.54031,4.85726,9.32162
58.76,0.01,0.0810933,0.0208677,7.08061,4.85726,10.6914
28.79,0.02,0.107401,0.0216894,7.08061,7.33631,10.7301
43.32,0.01,0.0789137,0.00965793,7.08061,9.65122,10.5296
43.32,0.01,0.0789137,0.00965793,7.08061,9.6,11.3593
60.83,0.08,0.0789137,0.00965793,7.08061,6.95454,10.8158
5.59,0.02,0.107401,0.0216894,5.05528,7.33631,11.2135
5.59,0.01,0.107401,0.0216894,7.08061,7.33631,9.98293
5.54,0.02,0.107401,0.0216894,5.05528,7.33631,10.5292
24.15,0.02,0.107401,0.0216894,4.29325,7.33631,9.91691
47.59,0.04,0.0712095,0.00192043,5.05073,6.19181,9.10269
27.76,0.06,0.0684773,0.011081,3.54031,4.29325,9.53942
24.15,0.01,0.107401,0.0216894,7.08061,7.33631,10.3879
26.6,0.01,0.0712095,0.00192043,5.05073,6.19181,9.31834
83.5,0.05,0.0684773,0.011081,4.67156,6.19181,9.7691
56.61,0.01,0.0712095,0.00192043,7.08061,5.00122,11.1538
24.15,0.02,0.107401,0.0216894,6.144,7.33631,10.6036
5.54,0.02,0.107401,0.0216894,5.05528,7.33631,10.8432
29.12,0.06,0.0566277,0.014727,2.86555,6.14812,9.59872
27.76,0.06,0.0566277,0.014727,5.76439,7.72785,10.9433
60.83,0.03,0.0789137,0.0221291,3.54031,6.95454,9.25577
