temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
212.46,0.37,0.101547,0.0199209,3.54031,6.39103,5.08623
39.51,0.25,0.125306,0.0202486,6.144,6.83693,5.5329
194.24,0.29,0.0960508,0.0201546,2.688,5.3347,5.283
26.61,0.13,0.101547,0.0199209,10.5165,15.9891,5.57525
25.73,0.1,0.0960508,0.0201546,3.91605,11.2414,5.37837
26.6,0.1,0.1099,0.0152777,10.5165,15.9891,5.29167
212.36,0.09,0.122295,0.016337,10.5143,15.9891,5.49651
33.06,0.05,0.0880568,0.0198095,4.85726,6.60659,5.18387
39.51,0.18,0.125306,0.0202486,3.46332,5.3347,5.23875
23.11,0.18,0.100355,0.019573,4.05763,6.60659,5.55692
23.11,0.1,0.103043,0.020144,4.05763,6.60659,5.76004
179.96,0.19,0.0943235,0.0194078,2.79556,6.39103,5.10094
21.67,0.19,0.0955645,0.020275,2.688,5.3347,5.53817
232.59,0.15,0.122295,0.016337,3.07124,6.39103,8.0997
31.19,0.05,0.103043,0.020144,4.61349,6.60659,5.97526
209.77,0.37,0.101547,0.0199209,2.688,5.3347,5.57915
39.51,0.23,0.125306,0.0202486,5.05528,6.25107,5.91089
175.61,0.17,0.101528,0.0141098,2.79556,6.39103,5.18736
232.59,0.3,0.122295,0.016337,3.54031,6.39103,4.95976
46.59,0.01,0.0889323,0.0179132,7.2147,6.60659,0.792132
48.15,0.11,0.114047,0.0199223,2.99066,6.60659,5.01143
203.02,0.27,0.1099,0.0152777,3.54031,6.39103,5.02807
211.64,0.13,0.122295,0.016337,3.34005,6.60659,4.98736
23.11,0.17,0.1099,0.0152777,4.05763,6.60659,5.51584
23.11,0.23,0.0943235,0.0194078,3.8782,6.60659,5.52072
23.11,0.2,0.101528,0.0141098,4.05763,6.60659,5.64771
26.6,0.15,0.0960508,0.0201546,10.5165,15.9891,5.14789
210.58,0.13,0.101547,0.0199209,4.85726,6.60659,5.08666
48.15,0.23,0.114047,0.0199223,3.54031,6.39103,4.94678
197.23,0.3,0.0960508,0.0201546,3.54031,6.39103,5.01921
229.84,0.31,0.122295,0.016337,2.688,5.3347,5.03299
159,0.09,0.122295,0.016337,4.67156,6.60659,4.97304
193.42,0.15,0.1099,0.0152777,3.07124,6.39103,4.83185
50.68,0.07,0.100355,0.019573,4.85726,6.60659,5.29632
126.63,0.06,0.1099,0.0152777,4.85726,6.60659,5.15384
25.73,0.1,0.1099,0.0152777,3.91605,11.2414,5.26914
276.04,0.3,0.125338,0.0172354,2.89992,5.3347,5.25304
