temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
27.76,0.03,0.120895,0.0215279,3.62265,7.90704,4.47109
25.9,0.01,0.120451,0.0202935,5.05073,7.90704,4.15255
25.09,0.03,0.120139,0.0205272,3.62265,7.90704,4.46056
24.29,0.03,0.120139,0.0205272,3.62265,7.90704,4.27054
27.76,0.03,0.124754,0.0218541,3.62265,7.90704,4.558
17.52,0.03,0.115418,0.0221023,4.4946,7.90704,4.32622
27.76,0.03,0.123933,0.0207738,3.62265,7.90704,4.29275
27.76,0.03,0.125875,0.0210327,3.62265,7.90704,4.46805
17.52,0.03,0.115418,0.0221023,5.78554,7.90704,4.38944
27.76,0.03,0.125875,0.0210327,3.62265,7.90704,4.45576
17.52,0.03,0.115418,0.0221023,4.4946,7.90704,4.44599
17.52,0.03,0.115418,0.00619533,4.4946,7.90704,4.38484
67.73,0.01,0.120451,0.0202935,5.78554,8.29331,4.20953
23.48,0.03,0.125875,0.0210327,4.4946,7.90704,4.22805
32.08,0.03,0.124754,0.0149068,5.78554,7.90704,4.2535
27.76,0.03,0.124754,0.0218541,3.62265,7.90704,4.48283
41.47,0.01,0.120451,0.0202935,5.05073,7.90704,4.26889
27.76,0.03,0.121644,0.0206476,3.54031,7.90704,4.36358
27.76,0.03,0.120895,0.0215279,3.59583,7.90704,4.13525
27.76,0.03,0.124754,0.0218541,3.62265,7.90704,4.2454
27.76,0.03,0.123933,0.0207738,3.62265,7.90704,4.03849
27.76,0.03,0.121644,0.0206476,3.62265,7.90704,3.96525
27.76,0.01,0.124754,0.00148391,5.76439,7.90704,3.93978
81.29,0.05,0.105387,0.020444,5.78554,6.67769,4.25377
31.52,0.03,0.106041,0.0206906,5.76439,6.67769,4.42569
31.52,0.05,0.121332,0.0212195,5.78554,6.67769,4.32327
50.64,0.05,0.105387,0.020444,5.76439,6.67769,4.38049
31.52,0.05,0.121332,0.0212195,5.78554,6.67769,4.28591
85.08,0.05,0.11153,0.0209495,5.78554,6.67769,4.28082
165.73,0.05,0.105387,0.020444,5.78554,6.67769,4.25203
31.52,0.05,0.106041,0.0206906,5.78554,6.67769,4.42876
175.62,0.06,0.105387,0.020444,3.08023,6.91133,4.16152
106.43,0.03,0.105387,0.020444,5.78554,6.67769,4.15627
80.07,0.05,0.105387,0.020444,5.78554,6.67769,4.39818
29.12,0.11,0.11153,0.0209495,3.2285,7.33631,4.38645
70.79,0.03,0.106041,0.0206906,5.78554,6.67769,4.30146
25.8,0.03,0.0773235,0.0213319,5.78554,6.67769,5.28247
31.52,0.03,0.121332,0.0212195,5.78554,6.67769,4.27996
179.69,0.05,0.11153,0.0209495,5.78554,6.67769,4.26773
31.52,0.03,0.11153,0.0209495,5.78554,6.67769,4.34949
31.52,0.05,0.106041,0.0206906,5.78554,6.67769,5.30347
40.82,0.03,0.0991013,0.0217709,5.76439,6.67769,4.26154
184.21,0.02,0.109169,0.0202103,7.74393,6.91133,4.30083
31.52,0.05,0.11153,0.0209495,5.78554,6.67769,4.3969
25.8,0.05,0.0920118,0.0211343,5.78554,6.67769,4.72821
47.91,0.05,0.0972759,0.0208407,5.78554,6.67769,4.82242
31.52,0.05,0.106041,0.0206906,5.78554,6.67769,4.53506
201.96,0.05,0.121332,0.0212195,5.78554,6.67769,4.33107
201.96,0.05,0.121332,0.0212195,5.78554,6.67769,4.25776
31.52,0.05,0.121332,0.0212195,5.78554,6.95454,4.4742
31.52,0.05,0.121332,0.0212195,5.78554,6.67769,4.40263
211.72,0.11,0.121332,0.0212195,3.54031,6.91133,4.33057
96.05,0.1,0.11153,0.0209495,3.54031,6.91133,4.25977
54.27,0.2,0.11153,0.0209495,3.42115,6.91133,4.2175
184.12,0.02,0.109169,0.0202103,7.74393,6.91133,4.25766
184.12,0.02,0.109169,0.0202103,7.74393,6.91133,4.36759
184.12,0.02,0.109169,0.0202103,7.74393,6.91133,4.40395
38.39,0.01,0.106568,0.0205644,4.67156,6.91133,4.20507
211.72,0.1,0.121332,0.0212195,3.81531,6.91133,4.27334
85.11,0.16,0.11153,0.0209495,3.59583,6.91133,4.24512
52.35,0.08,0.106041,0.0206906,3.81531,6.91133,4.42197
81.8,0.08,0.106041,0.0206906,3.54031,6.91133,4.30934
165.79,0.05,0.105387,0.020444,5.78554,6.67769,4.87566
31.52,0.05,0.11153,0.0209495,5.78554,6.67769,4.71348
211.72,0.18,0.121332,0.0212195,3.59583,6.91133,4.20993
50.64,0.1,0.105387,0.020444,3.6963,6.91133,4.41214
76.94,0.2,0.121332,0.00737709,4.67156,6.91133,4.30548
48.1,0.09,0.109169,0.0202103,7.74393,6.91133,4.48318
39.93,0.22,0.106041,0.0206906,3.42115,6.91133,4.24947
38.23,0.18,0.105387,0.020444,3.42115,6.91133,4.09878
211.72,0.08,0.121332,0.0212195,3.81531,6.91133,4.13279
38.39,0.02,0.106568,0.0205644,4.67156,6.91133,4.27485
60.52,0.07,0.109169,0.0123177,7.56392,6.91133,4.49648
184.12,0.03,0.109169,0.0202103,7.74393,6.91133,4.36749
189.48,0.22,0.11153,0.0209495,7.72188,6.91133,4.44729
28.41,0.05,0.0991013,0.0212397,3.42115,6.91133,4.3625
79.86,0.21,0.121332,0.00601785,3.8782,6.91133,4.0293
189.48,0.12,0.11153,0.0209495,3.6963,6.91133,4.05961
51.35,0.18,0.11153,0.0209495,4.67156,6.91133,4.17131
211.72,0.24,0.121332,0.0139595,7.36013,6.91133,4.38069
38.39,0.15,0.106568,0.0205644,4.62397,6.91133,0.893025
211.72,0.28,0.121332,0.0212195,3.6963,6.91133,4.17152
30.61,0.07,0.104644,0.0201397,4.02227,6.83693,4.60817
30.6,0.08,0.106288,0.02122,4.67156,6.83693,4.5238
30.61,0.08,0.112928,0.0203985,4.02227,6.83693,4.49291
206.78,0.02,0.12519,0.0206686,7.36326,6.83693,4.07683
30.61,0.07,0.104644,0.0201397,3.84,6.83693,4.61073
30.6,0.08,0.106288,0.02122,4.02227,6.83693,4.50607
30.61,0.08,0.112928,0.0203985,3.84,6.83693,4.60361
206.78,0.02,0.12519,0.0206686,7.36326,6.83693,4.02898
206.78,0.02,0.12519,0.0206686,7.36326,6.83693,4.0397
30.61,0.07,0.106288,0.02122,4.02227,6.83693,4.6151
30.6,0.08,0.0963568,0.0208937,2.99914,6.83693,4.60552
206.78,0.02,0.12519,0.0206686,7.36326,6.83693,4.16474
30.6,0.08,0.106288,0.02122,4.02227,6.83693,4.55331
30.61,0.05,0.104644,0.0201397,4.02227,6.83693,4.35384
206.78,0.02,0.12519,0.0206686,7.36326,6.83693,4.06781
30.61,0.07,0.104644,0.0201397,2.99914,6.83693,4.43553
30.6,0.08,0.106288,0.02122,3.84,6.83693,4.49683
30.6,0.06,0.0791031,0.0211154,2.99914,6.83693,4.42699
30.6,0.08,0.0791031,0.0211154,3.84,6.83693,4.23791
29.01,0.09,0.0746409,0.0204656,2.7423,7.33631,4.30373
27.76,0.06,0.106288,0.02122,3.4984,7.90937,4.06631
17.52,0.03,0.115418,0.0206604,4.4946,7.90704,4.46177
26.8,0.03,0.119498,0.0212175,3.62265,7.90704,4.21914
17.52,0.03,0.115418,0.0221023,4.4946,7.90704,4.22853
27.76,0.03,0.121644,0.0206476,3.62265,7.90704,4.33196
27.76,0.03,0.124754,0.0218541,3.54031,7.90704,4.37451
27.76,0.03,0.120895,0.0215279,3.59583,7.90704,4.3309
27.76,0.03,0.125875,0.0210327,3.62265,7.90704,4.36488
86,0.01,0.123933,0.0207738,5.05073,7.90704,4.11993
27.76,0.03,0.124754,0.00449645,4.25876,7.90704,4.37489
27.76,0.03,0.125875,0.0210327,3.62265,7.90704,4.50653
27.76,0.03,0.123933,0.0207738,3.62265,7.90704,4.37969
217.51,0.01,0.125875,0.0210327,5.05073,7.90704,4.12936
23.48,0.05,0.113904,0.021156,11.9965,6.1728,5.0403
23.48,0.04,0.113904,0.021156,5.84891,9.15983,4.49061
23.48,0.04,0.113904,0.021156,5.76,9.15983,4.41174
46.29,0.04,0.125638,0.0204391,6.39139,7.90704,3.98902
23.48,0.04,0.113904,0.021156,5.84891,9.15983,4.52589
23.48,0.04,0.113904,0.021156,5.81097,9.15983,4.52245
26.61,0.04,0.118412,0.0196999,5.81097,9.15983,4.51226
26.61,0.04,0.11942,0.0199337,5.84891,9.15983,4.50263
26.61,0.04,0.119381,0.0206239,5.81097,9.15983,4.69786
26.61,0.04,0.11942,0.0199337,5.96128,9.15983,4.4408
26.61,0.01,0.117785,0.0200541,5.81097,9.15983,4.5318
220.9,0.04,0.125638,0.0204391,6.39139,7.90704,3.92037
26.61,0.04,0.12324,0.0209343,5.84891,9.15983,4.49364
26.61,0.04,0.124652,0.0201803,5.76,9.15983,4.58866
26.61,0.04,0.12324,0.0209343,5.81097,9.15983,4.63623
79.5,0.04,0.125638,0.0204391,6.39139,7.90704,4.07872
71.38,0.04,0.125638,0.0204391,6.39139,7.90704,4.04635
23.48,0.04,0.113904,0.021156,5.76439,9.15983,4.51488
220.9,0.04,0.125638,0.0204391,6.39139,7.90704,4.00213
26.61,0.04,0.124652,0.0201803,5.81097,9.15983,4.49201
